MOF_no,propane_avg(mol/kg),propylene_avg(mol/kg),C3H8/C3H6 Selectivity (1Bar),TSN,oms,Df,AV_Volume_fraction_1.9,channel_dimentionality
ddmof_3451,0.16476,0.594083,1.57156491601342,0.032347713859642,2,11.73623,0.34328,3
ddmof_3452,0.197738,0.798356,1.40352841756476,0.029111227686332,4,11.15304,0.6087,3
ddmof_3453,0.352116,1.355541,1.47197613351422,0.059120546982744,4,8.09919,0.28166,3
ddmof_3454,0.404909,1.729009,1.32705170032853,0.049758393532835,4,8.53149,0.47152,3
ddmof_3455,0.40645,1.639121,1.40515353452653,0.060042330442735,4,7.51,0.29068,3
ddmof_3456,0.197111,0.729236,1.53168841545581,0.036499128172702,4,11.37264,0.61336,3
ddmof_3457,0.221148,0.958129,1.30793661396326,0.025782914967505,4,7.24502,0.25792,3
ddmof_3458,0.056606,0.19886,1.61303094304201,0.011753822597657,2,20.64514,0.49576,3
ddmof_3459,0.238207,0.879359,1.53502683962599,0.044334127682495,4,8.96133,0.50362,3
ddmof_346,0.194668,0.813096,1.35668932901732,0.025789696276551,19,7.61772,0.37872,3
ddmof_3460,0.500331,1.995645,1.42069807004753,0.076301373338956,4,11.54235,0.3987,3
ddmof_3461,0.282856,1.171925,1.36770754670023,0.038466504817459,4,11.0341,0.57484,3
ddmof_3462,0.303868,1.244218,1.38393646986836,0.042880683521485,4,10.23364,0.36204,3
ddmof_3463,0.211194,0.697256,1.71639397868215,0.049549698961068,2,20.91386,0.65922,3
ddmof_3464,0.69117,2.807788,1.39491656777506,0.099907401876556,4,7.95796,0.2594,3
ddmof_3465,0.252059,0.993607,1.43752442699511,0.039728338047879,4,9.76999,0.4504,3
ddmof_3466,0.906171,3.689447,1.39179909617891,0.130104906010012,4,7.74795,0.34516,3
ddmof_3467,0.295713,1.252562,1.33782359675609,0.037377783674988,4,9.3785,0.4981,3
ddmof_3468,0.340478,1.581281,1.22013439314918,0.029419910390462,4,11.993,0.59058,3
ddmof_3469,0.272971,1.108966,1.39484498773332,0.039451392051108,4,8.3461,0.49352,3
ddmof_347,0.580006,2.374057,1.38442365396731,0.081936873964127,19,7.84883,0.3881,3
ddmof_3470,0.292286,1.244221,1.33118419744831,0.036313072918278,4,11.84532,0.5781,3
ddmof_3471,0.301484,1.141857,1.49616750025032,0.052753735671263,4,10.02862,0.4827,3
ddmof_3472,0.423695,1.910032,1.25701471668188,0.042090014796766,16,4.61365,0.06064,3
ddmof_3473,0.253114,0.999359,1.43523265079583,0.039719232506675,4,14.03386,0.55768,3
ddmof_3474,0.454464,1.841353,1.39858897234805,0.066210905413115,4,5.8187,0.21598,3
ddmof_3475,0.273206,1.139669,1.35843594353565,0.036347097912644,4,7.93285,0.325,3
ddmof_3476,0.442483,1.87264,1.33896726902483,0.056093552581929,4,11.7836,0.51268,3
ddmof_3477,0.584779,2.393825,1.38428985688873,0.082586605294953,4,6.55428,0.28286,3
ddmof_3478,0.269998,0.979823,1.56149495027843,0.052255570626565,4,9.15981,0.33208,3
ddmof_3479,0.279602,1.088526,1.45555671920867,0.045583271761318,4,12.79965,0.624,3
ddmof_348,0.569006,2.369938,1.3605281375856,0.076080385684826,20,6.52444,0.25908,3
ddmof_3480,0.183824,0.737382,1.41265901979345,0.027580465234367,4,10.36332,0.50742,3
ddmof_3481,0.269654,1.084848,1.40852850660492,0.040115250134126,4,5.92522,0.15078,2
ddmof_3482,0.285087,1.144429,1.41161487519103,0.042682149773612,4,9.38686,0.35448,3
ddmof_3483,0.897345,3.64974,1.39323760048661,0.129240281086137,4,10.21529,0.46622,3
ddmof_3484,0.231999,0.755651,1.73977272576891,0.055794023723548,2,25.9003,0.7336,3
ddmof_3485,0.566467,2.23828,1.43412784221217,0.088701859423516,4,8.77096,0.3337,3
ddmof_3486,0.532728,2.282593,1.32252749395096,0.064675687989314,4,9.24192,0.33822,3
ddmof_3487,0.733236,2.976304,1.39602809390439,0.106241612974862,4,6.28501,0.2745,3
ddmof_3488,0.468063,1.985216,1.3360546157194,0.058893658023345,4,9.74329,0.47996,3
ddmof_3489,0.289859,1.205415,1.36262974438955,0.038950633506116,4,14.35172,0.64482,3
ddmof_349,0.469635,2.021532,1.31645949705471,0.056077942152639,19,9.3368,0.50204,3
ddmof_3490,0.758677,3.0113,1.42767896478819,0.117314649926415,4,5.87213,0.21338,3
ddmof_3491,0.321004,1.409962,1.29012176687504,0.035512898086829,4,8.76236,0.4462,3
ddmof_3492,0.280216,1.133655,1.4006824533625,0.04100672206533,4,10.91177,0.57852,3
ddmof_3493,0.22347,0.918052,1.37936631040508,0.031214203472225,4,12.34831,0.50974,3
ddmof_3494,0.632226,2.593072,1.3816099205884,0.088755327087858,4,9.63001,0.43818,3
ddmof_3495,0.255917,1.138357,1.27393808210722,0.026909242677438,4,9.247,0.37786,3
ddmof_3496,0.4556,1.852068,1.39397329543696,0.065722329240033,4,5.58141,0.17262,3
ddmof_3497,0.364525,1.583347,1.3046045286767,0.042094939372295,4,9.70918,0.45326,3
ddmof_3498,0.279816,1.163685,1.36258867305156,0.037597413715867,4,10.90489,0.54084,3
ddmof_3499,0.260212,1.139057,1.29452228173539,0.029172245033901,4,11.71186,0.5583,3
ddmof_35,0.331362,1.417738,1.32444640688195,0.040437559360652,22,4.67179,0.1038,2
ddmof_350,0.41008,1.843506,1.26052568674399,0.041234241164701,250,11.63913,0.5143,3
ddmof_3500,0.645989,2.664421,1.37388360673232,0.089114144781315,4,9.84132,0.40902,3
ddmof_3501,0.313885,1.177897,1.51004855829217,0.056182562735726,4,9.56553,0.31384,3
ddmof_3502,0.501692,2.012182,1.41285496706229,0.075302756495292,4,8.69037,0.43182,3
ddmof_3503,0.491733,2.001671,1.39208041681175,0.070644489055744,4,11.03364,0.37382,3
ddmof_3504,0.440812,1.834175,1.36188458934762,0.059130656378933,4,8.38568,0.42458,3
ddmof_3505,0.468165,1.926856,1.37682058233724,0.065017514428832,1,6.17435,0.26068,3
ddmof_3506,0.295653,1.185089,1.41370563729813,0.044454086410259,4,9.58678,0.346,3
ddmof_3507,1.526349,6.43292,1.34453887192752,0.196247823457135,4,7.44208,0.22336,3
ddmof_3508,0.195628,0.796427,1.3919149735841,0.028094666606644,2,13.96339,0.44362,3
ddmof_3509,0.296058,1.250223,1.34189020678711,0.037811634668769,4,8.93929,0.27582,3
ddmof_351,0.47709,1.913116,1.41314483805478,0.071652561471742,22,6.47282,0.2332,3
ddmof_3510,0.42437,1.77958,1.35130948500957,0.055488425145892,4,6.55462,0.25298,3
ddmof_3511,0.212869,0.893193,1.3505005823676,0.02777829243009,4,6.10903,0.16856,3
ddmof_3512,0.422058,1.630152,1.46714048751282,0.070260713661527,4,9.1054,0.28584,3
ddmof_3513,0.216123,0.897063,1.36522964384887,0.02922106360647,4,5.10996,0.11752,3
ddmof_3514,0.485211,1.975569,1.39176561284369,0.06965985188216,4,6.93591,0.2167,3
ddmof_3515,0.29045,1.205805,1.36496641939064,0.039246175341016,4,7.90809,0.28144,3
